Id_Itinerario,Id_Segmento,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
5,2,2015/02/15,EJ825MG,Via%20Vicinale%20S.%20Maria%20del%20Pianto,40.8649512,14.2844108,90,111,0.15
5,3,2015/02/15,EJ825MG,Via%20Aquileia,40.8639241,14.2812984,130,149,0.29
5,4,2015/02/15,EJ825MG,Via%20Vicinale%20Cannola,40.8654213,14.2754853,90,118,0.54
5,5,2015/02/15,EJ825MG,,40.8650172,14.2732752,90,123,0.19
5,6,2015/02/15,EJ825MG,Via%20Generale%20Pianell,40.8640404,14.2734472,130,165,0.11
5,7,2015/02/15,EJ825MG,Via%20Marchese%20Giuseppe%20Palmieri,40.8637809,14.2709219,90,119,0.21
5,8,2015/02/15,EJ825MG,Via%20Generale%20Francesco%20Pinto,40.8635447,14.2709565,50,69,0.03
7,0,2015/02/18,EJ825MG,Via%20Alessio%20Mazzocchi%2C%2027%2C%2080141%20Napoli%2C%20Italy,40.863056,14.2687968,50,29,0
7,1,2015/02/18,EJ825MG,Via%20S.%20Attanasio,40.863061,14.2689756,90,129,0.01
7,2,2015/02/18,EJ825MG,Via%20S.%20Attanasio,40.8614123,14.2695401,50,89,0.19
7,3,2015/02/18,EJ825MG,Via%20Nicola%20Rocco,40.8616296,14.2702379,50,88,0.06
8,0,2015/02/10,EJ825MG,Piazza%20Nazionale%2C%2080143%20Napoli%2C%20Italy,40.8588277,14.2733503,50,38,0
8,1,2015/02/10,EJ825MG,Via%20Matteo%20Andrea%20Acquaviva,40.8586243,14.2744658,50,62,0.37
8,2,2015/02/10,EJ825MG,Via%20Nuova%20Poggioreale,40.8595132,14.2762804,50,61,0.18
8,3,2015/02/10,EJ825MG,Corso%20Malta,40.8632402,14.2761927,50,83,0.44
8,4,2015/02/10,EJ825MG,Corso%20Malta,40.8654201,14.2757761,90,118,0.24
8,5,2015/02/10,EJ825MG,Via%20Vicinale%20Cannola,40.8654213,14.2754853,90,112,0.02
8,6,2015/02/10,EJ825MG,Corso%20Malta,40.8658322,14.2754786,130,142,0.05
8,7,2015/02/10,EJ825MG,Via%20Ferdinando%20Manlio,40.8658647,14.2756491,90,116,0.01
8,8,2015/02/10,EJ825MG,Via%20Fontanelle%20Al%20Trivio,40.8664926,14.276093,50,78,0.08
0,0,2012/05/09,DX012ZZ,Via%20di%20Boccea%2C%20276%2C%2000167%20Roma%2C%20Italy,41.9035976,12.4180697,50,31,0
0,1,2012/05/09,DX012ZZ,Largo%20Gregorio%20XIII,41.9021556,12.4251913,50,80,0.62
0,2,2012/05/09,DX012ZZ,Circonvallazione%20Cornelia,41.8985929,12.4274542,50,81,0.45
0,3,2012/05/09,DX012ZZ,,41.8971409,12.4281909,50,85,0.17
1,0,2012/05/04,DX012ZZ,Via%20Aurelia%2C%20480%2C%2000165%20Roma%2C%20Italy,41.89725,12.4214166,50,15,0
1,1,2012/05/04,DX012ZZ,Via%20Alberico%20Gentili,41.8909544,12.4129374,50,81,1.01
1,2,2012/05/04,DX012ZZ,Via%20Nicola%20Coviello,41.8930597,12.4117643,50,88,0.33
1,3,2012/05/04,DX012ZZ,Via%20Michele%20Pironti,41.8935098,12.4112821,90,123,0.06
1,4,2012/05/04,DX012ZZ,Via%20Gregorio%20XI,41.8939199,12.4120679,130,145,0.08
1,5,2012/05/04,DX012ZZ,,41.8936605,12.4112169,130,148,0.09
1,6,2012/05/04,DX012ZZ,Via%20Luca%20Passi,41.8963178,12.409906,130,163,0.45
1,7,2012/05/04,DX012ZZ,Via%20Raffaele%20Conforti,41.8966032,12.4096823,130,148,0.04
1,8,2012/05/04,DX012ZZ,Via%20di%20Val%20Cannuta,41.899416,12.4137674,130,157,0.46
1,9,2012/05/04,DX012ZZ,Via%20della%20Divina%20Provvidenza,41.9007494,12.4101131,90,110,0.34
1,10,2012/05/04,DX012ZZ,Via%20Monte%20Carmelo,41.9016651,12.410039,90,117,0.12
1,11,2012/05/04,DX012ZZ,Via%20Rivarone,41.900947,12.4136784,90,107,0.31
1,12,2012/05/04,DX012ZZ,Via%20Bra,41.901783,12.4134697,50,63,0.1
1,13,2012/05/04,DX012ZZ,,41.9019283,12.4134216,50,77,0.02
2,0,2012/05/11,DX012ZZ,Largo%20Lorenzo%20Mossa%2C%2000165%20Roma%2C%20Italy,41.8933835,12.4193329,50,12,0
2,1,2012/05/11,DX012ZZ,Via%20Andrea%20Ferrara,41.8935501,12.4193239,90,111,0.02
2,2,2012/05/11,DX012ZZ,,41.8952533,12.4176867,50,87,0.23
2,3,2012/05/11,DX012ZZ,Strada%20Statale%201%20Variante%20Aurelia%20di%20La%20Spezia,41.8909544,12.4129374,90,127,0.63
2,4,2012/05/11,DX012ZZ,Via%20Nicola%20Coviello,41.8930597,12.4117643,130,152,0.33
2,5,2012/05/11,DX012ZZ,Via%20Michele%20Pironti,41.8935098,12.4112821,90,121,0.06
2,6,2012/05/11,DX012ZZ,Via%20Gregorio%20XI,41.8939199,12.4120679,50,62,0.08
2,7,2012/05/11,DX012ZZ,,41.8936605,12.4112169,90,115,0.09
2,8,2012/05/11,DX012ZZ,Via%20Luca%20Passi,41.8963178,12.409906,130,145,0.45
2,9,2012/05/11,DX012ZZ,Via%20Raffaele%20Conforti,41.8966032,12.4096823,90,124,0.04
2,10,2012/05/11,DX012ZZ,Via%20di%20Val%20Cannuta,41.8986959,12.4127271,50,89,0.34
3,0,2012/05/14,DX012ZZ,Via%20Aurelia%2C%20480%2C%2000165%20Roma%2C%20Italy,41.89725,12.4214166,50,16,0
3,1,2012/05/14,DX012ZZ,Via%20Alberico%20Gentili,41.8909544,12.4129374,90,100,1.01
3,2,2012/05/14,DX012ZZ,Via%20Nicola%20Coviello,41.8930597,12.4117643,50,76,0.33
3,3,2012/05/14,DX012ZZ,Via%20Michele%20Pironti,41.8935098,12.4112821,50,78,0.06
3,4,2012/05/14,DX012ZZ,Via%20Gregorio%20XI,41.8939199,12.4120679,90,117,0.08
3,5,2012/05/14,DX012ZZ,,41.8936605,12.4112169,90,123,0.09
3,6,2012/05/14,DX012ZZ,Via%20Luca%20Passi,41.8963178,12.409906,50,87,0.45
3,7,2012/05/14,DX012ZZ,Via%20Raffaele%20Conforti,41.8966032,12.4096823,50,82,0.04
3,8,2012/05/14,DX012ZZ,Via%20di%20Val%20Cannuta,41.8986959,12.4127271,50,67,0.34
4,0,2012/05/04,DX012ZZ,Via%20S.%20Bernadette%2C%2023%2C%2000167%20Roma%2C%20Italy,41.9022659,12.4275406,50,43,0
4,1,2012/05/04,DX012ZZ,Via%20Nostra%20Signora%20di%20Lourdes,41.9027529,12.4295836,50,79,0.19
4,2,2012/05/04,DX012ZZ,Via%20Nostra%20Signora%20di%20Lourdes,41.9036814,12.4254794,50,75,0.4
4,3,2012/05/04,DX012ZZ,Via%20Domenico%20Tardini,41.9048871,12.4253151,50,74,0.14
4,4,2012/05/04,DX012ZZ,Circonvallazione%20Cornelia,41.9023589,12.4254097,50,89,0.33
4,5,2012/05/04,DX012ZZ,Via%20di%20Boccea,41.9031303,12.4219158,50,87,0.33
4,6,2012/05/04,DX012ZZ,Via%20Gregorio%20XI,41.8936605,12.4112169,90,121,1.41
4,7,2012/05/04,DX012ZZ,Via%20Luca%20Passi,41.8963178,12.409906,90,129,0.45
4,8,2012/05/04,DX012ZZ,Via%20Raffaele%20Conforti,41.8966032,12.4096823,50,62,0.04
4,9,2012/05/04,DX012ZZ,Via%20di%20Val%20Cannuta,41.899416,12.4137674,50,64,0.46
4,10,2012/05/04,DX012ZZ,Via%20della%20Divina%20Provvidenza,41.8995345,12.4136219,50,84,0.02
5,0,2012/05/04,DX012ZZ,Via%20Aurelia%2C%20476%2C%2000165%20Roma%2C%20Italy,41.8981218,12.4235612,50,13,0
5,1,2012/05/04,DX012ZZ,Via%20Alberico%20Gentili,41.8909544,12.4129374,50,84,1.21
5,2,2012/05/04,DX012ZZ,Via%20Nicola%20Coviello,41.8930597,12.4117643,50,68,0.33
5,3,2012/05/04,DX012ZZ,Via%20Michele%20Pironti,41.8935098,12.4112821,50,66,0.06
5,4,2012/05/04,DX012ZZ,Via%20Gregorio%20XI,41.8939199,12.4120679,90,104,0.08
5,5,2012/05/04,DX012ZZ,,41.8936605,12.4112169,50,64,0.09
5,6,2012/05/04,DX012ZZ,Via%20Luca%20Passi,41.8961713,12.4110984,50,73,0.32
6,0,2012/05/08,DX012ZZ,Via%20Adriano%20I%2C%2036%2C%2000167%20Roma%2C%20Italy,41.9047109,12.415615,50,13,0
6,1,2012/05/08,DX012ZZ,Via%20Adriano%20I,41.9044841,12.4161488,50,64,0.05
6,2,2012/05/08,DX012ZZ,Via%20Adriano%20I,41.9035219,12.4161248,50,85,0.11
6,3,2012/05/08,DX012ZZ,Via%20di%20Boccea,41.9021556,12.4251913,50,62,0.78
6,4,2012/05/08,DX012ZZ,Circonvallazione%20Cornelia,41.9036006,12.4254929,50,70,0.24
6,5,2012/05/08,DX012ZZ,,41.9050154,12.4253316,90,120,0.16
6,6,2012/05/08,DX012ZZ,Via%20Francesco%20Albergotti,41.9052236,12.4267629,50,67,0.12
6,7,2012/05/08,DX012ZZ,Via%20Andrea%20Alciato,41.9044199,12.4268502,50,89,0.09
7,0,2012/05/04,DX012ZZ,Via%20Aurelia%2C%20476%2C%2000165%20Roma%2C%20Italy,41.8981218,12.4235612,50,23,0
7,1,2012/05/04,DX012ZZ,Via%20Alberico%20Gentili,41.8909544,12.4129374,50,60,1.21
7,2,2012/05/04,DX012ZZ,Via%20Nicola%20Coviello,41.8930597,12.4117643,50,84,0.33
7,3,2012/05/04,DX012ZZ,Via%20Michele%20Pironti,41.8935098,12.4112821,90,118,0.06
7,4,2012/05/04,DX012ZZ,Via%20Gregorio%20XI,41.8939199,12.4120679,90,117,0.08
7,5,2012/05/04,DX012ZZ,,41.8936605,12.4112169,50,67,0.09
7,6,2012/05/04,DX012ZZ,Via%20Luca%20Passi,41.8961713,12.4110984,50,84,0.32
0,0,2008/05/30,AQ811PI,Via%20Torino%2C%2017%2C%2020123%20Milano%2C%20Italy,45.4631671,9.1875725,50,16,0
0,1,2008/05/30,AQ811PI,Via%20Victor%20Hugo,45.4640197,9.1865334,50,73,0.13
0,2,2008/05/30,AQ811PI,,45.4646376,9.1854203,50,77,0.11
0,3,2008/05/30,AQ811PI,Piazza%20Tommaso%20Edison,45.4644039,9.1843882,90,100,0.09
0,4,2008/05/30,AQ811PI,,45.4642194,9.1831201,130,145,0.1
0,5,2008/05/30,AQ811PI,Via%20Santa%20Maria%20Fulcorina,45.4648779,9.1818626,130,141,0.12
0,6,2008/05/30,AQ811PI,Via%20Borromei,45.463608,9.1822479,90,107,0.15
0,7,2008/05/30,AQ811PI,,45.4633186,9.1831021,50,72,0.1
0,8,2008/05/30,AQ811PI,,45.4635676,9.1838367,90,101,0.07
0,9,2008/05/30,AQ811PI,Via%20Bocchetto,45.4641318,9.1845354,50,64,0.08
0,10,2008/05/30,AQ811PI,Via%20Moneta,45.4636607,9.1854812,50,86,0.09
0,11,2008/05/30,AQ811PI,Via%20dell%27Ambrosiana,45.4629881,9.1846877,90,118,0.1
0,12,2008/05/30,AQ811PI,Via%20Zecca%20Vecchia,45.4625386,9.1844747,130,163,0.05
0,13,2008/05/30,AQ811PI,Via%20Fosse%20Ardeatine,45.4624357,9.1853463,130,163,0.07
0,14,2008/05/30,AQ811PI,Piazza%20S.%20Sepolcro,45.4628651,9.1855118,90,110,0.05
0,15,2008/05/30,AQ811PI,,45.4628813,9.185535,50,76,0.0
1,0,2008/05/26,AQ811PI,Via%20Valpetrosa%2C%205%2C%2020123%20Milano%2C%20Italy,45.4621883,9.1853245,50,15,0
1,1,2008/05/26,AQ811PI,Via%20Fosse%20Ardeatine,45.4628651,9.1855118,50,66,0.08
1,2,2008/05/26,AQ811PI,Piazza%20S.%20Sepolcro,45.4629006,9.1853479,50,86,0.01
2,0,2008/05/29,AQ811PI,Milan%2C%20Italy,45.4654122,9.185966,50,49,0
2,1,2008/05/29,AQ811PI,Piazza%20Cordusio,45.4652391,9.1862011,50,79,0.03
2,2,2008/05/29,AQ811PI,,45.4637355,9.188277,50,84,0.23
2,3,2008/05/29,AQ811PI,Via%20Torino,45.4602448,9.1813183,50,89,0.7
2,4,2008/05/29,AQ811PI,,45.4587903,9.1778164,50,85,0.32
2,5,2008/05/29,AQ811PI,,45.4581321,9.1768767,90,125,0.1
2,6,2008/05/29,AQ811PI,Via%20Giovanni%20Battista%20Torti,45.4577733,9.1774303,130,145,0.06
2,7,2008/05/29,AQ811PI,Via%20Conca%20del%20Naviglio,45.4575858,9.1773679,90,124,0.02
2,8,2008/05/29,AQ811PI,,45.4574067,9.1773326,130,167,0.02
2,9,2008/05/29,AQ811PI,,45.4585777,9.1782171,130,168,0.16
2,10,2008/05/29,AQ811PI,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,116,0.25
2,11,2008/05/29,AQ811PI,,45.4560254,9.1873985,50,89,0.53
2,12,2008/05/29,AQ811PI,,45.4576026,9.193402,90,109,0.51
2,13,2008/05/29,AQ811PI,Corso%20di%20Porta%20Romana,45.4604349,9.1885149,90,102,0.49
2,14,2008/05/29,AQ811PI,,45.4611221,9.1883402,50,66,0.08
2,15,2008/05/29,AQ811PI,Via%20Alberico%20Albricci,45.4606757,9.1908889,90,100,0.2
2,16,2008/05/29,AQ811PI,,45.4628686,9.1950435,50,87,0.41
2,17,2008/05/29,AQ811PI,,45.4629282,9.1954673,50,66,0.03
3,0,2008/05/22,AQ811PI,Via%20Mercato%2C%2028%2C%2020121%20Milano%2C%20Italy,45.4715648,9.1840585,50,1,0
3,1,2008/05/22,AQ811PI,Via%20Fiori%20Chiari,45.4720908,9.1839051,90,127,0.06
3,2,2008/05/22,AQ811PI,Via%20Tivoli,45.4717748,9.182273,130,165,0.13
3,3,2008/05/22,AQ811PI,Foro%20Buonaparte,45.4684627,9.1825364,130,168,0.41
3,4,2008/05/22,AQ811PI,Foro%20Buonaparte,45.4679386,9.1781434,90,128,0.39
3,5,2008/05/22,AQ811PI,,45.4682641,9.1775069,90,103,0.06
3,6,2008/05/22,AQ811PI,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,50,64,0.09
3,7,2008/05/22,AQ811PI,,45.4614926,9.1734501,50,88,0.78
3,8,2008/05/22,AQ811PI,Via%20Edmondo%20de%20Amicis,45.4587903,9.1778164,90,105,0.46
3,9,2008/05/22,AQ811PI,Via%20Cesare%20Correnti,45.4601241,9.1810036,130,160,0.29
3,10,2008/05/22,AQ811PI,,45.4631671,9.1875725,90,127,0.64
3,11,2008/05/22,AQ811PI,Via%20Spadari,45.4635764,9.1870511,50,83,0.06
4,0,2008/05/23,AQ811PI,Piazza%20S.%20Sepolcro%2C%2020123%20Milano%2C%20Italy,45.4629006,9.1853479,50,6,0
4,1,2008/05/23,AQ811PI,Via%20dell%27Ambrosiana,45.4629881,9.1846877,90,129,0.06
4,2,2008/05/23,AQ811PI,Via%20del%20Bollo,45.4635676,9.1838367,130,140,0.09
4,3,2008/05/23,AQ811PI,Via%20Santa%20Maria%20Fulcorina,45.4649551,9.1817299,90,127,0.23
4,4,2008/05/23,AQ811PI,,45.4656351,9.1806047,130,146,0.12
4,5,2008/05/23,AQ811PI,Via%20Meravigli,45.4656605,9.1804013,90,128,0.02
4,6,2008/05/23,AQ811PI,Via%20S.%20Giovanni%20sul%20Muro,45.4667863,9.1813366,50,82,0.14
4,7,2008/05/23,AQ811PI,Vicolo%20S.%20Giovanni%20Sul%20Muro,45.4664263,9.182204,50,67,0.09
4,8,2008/05/23,AQ811PI,Via%20Porlezza,45.4671337,9.182482,50,89,0.09
0,0,2013/08/18,EW652OA,Via%20Alberico%20Albricci%2C%203%2C%2020122%20Milano%2C%20Italy,45.4610617,9.1894791,50,13,0
0,1,2013/08/18,EW652OA,Via%20Maurizio%20Gonzaga,45.4613035,9.1887147,50,62,0.07
0,2,2013/08/18,EW652OA,Via%20Maurizio%20Gonzaga,45.4612105,9.1884206,50,63,0.03
0,3,2013/08/18,EW652OA,Via%20Giuseppe%20Mazzini,45.4611221,9.1883402,50,71,0.01
0,4,2013/08/18,EW652OA,Piazza%20Giuseppe%20Missori,45.4604349,9.1885149,90,111,0.08
0,5,2013/08/18,EW652OA,,45.4576026,9.193402,90,103,0.49
0,6,2013/08/18,EW652OA,Via%20Francesco%20Sforza,45.4632066,9.1987455,90,125,0.75
0,7,2013/08/18,EW652OA,,45.4669948,9.2005457,90,120,0.46
0,8,2013/08/18,EW652OA,,45.4687976,9.1992396,50,62,0.23
0,9,2013/08/18,EW652OA,,45.4722757,9.1952014,50,69,0.5
0,10,2013/08/18,EW652OA,,45.4729602,9.1879209,50,65,0.59
0,11,2013/08/18,EW652OA,,45.4720908,9.1839051,90,121,0.33
0,12,2013/08/18,EW652OA,Via%20Mercato,45.4701887,9.1848271,50,76,0.23
0,13,2013/08/18,EW652OA,,45.4701084,9.1848743,50,86,0.01
1,0,2013/08/18,EW652OA,Corso%20Venezia%2C%2011%2C%2020121%20Milano%2C%20Italy,45.467718,9.1983271,50,47,0
1,1,2013/08/18,EW652OA,Via%20della%20Spiga,45.4687976,9.1992396,50,86,0.14
1,2,2013/08/18,EW652OA,Via%20Senato,45.4722757,9.1952014,50,63,0.5
1,3,2013/08/18,EW652OA,,45.4728242,9.1927768,50,65,0.2
1,4,2013/08/18,EW652OA,Via%20dei%20Giardini,45.4702798,9.1920202,50,68,0.3
1,5,2013/08/18,EW652OA,,45.4691786,9.1882506,50,61,0.33
1,6,2013/08/18,EW652OA,Via%20Giuseppe%20Verdi,45.4674588,9.1900112,90,125,0.24
1,7,2013/08/18,EW652OA,Piazza%20della%20Scala,45.4669622,9.1893594,50,70,0.07
1,8,2013/08/18,EW652OA,,45.4665738,9.1889772,50,72,0.05
1,9,2013/08/18,EW652OA,Via%20Silvio%20Pellico,45.4649456,9.1892682,50,68,0.19
2,0,2013/08/24,EW652OA,Piazza%20S.%20Sepolcro%2C%2020123%20Milano%2C%20Italy,45.4629006,9.1853479,50,14,0
2,1,2013/08/24,EW652OA,Via%20Cardinal%20Federico,45.4628651,9.1855118,50,85,0.01
2,2,2013/08/24,EW652OA,Via%20Cardinal%20Federico,45.4631899,9.1859768,50,71,0.05
2,3,2013/08/24,EW652OA,Via%20delle%20Asole,45.4625928,9.1868609,90,119,0.1
2,4,2013/08/24,EW652OA,Via%20Torino,45.4637355,9.188277,50,76,0.17
2,5,2013/08/24,EW652OA,Piazza%20del%20Duomo,45.4647005,9.1885516,50,86,0.14
2,6,2013/08/24,EW652OA,,45.4660339,9.1884904,90,113,0.15
2,7,2013/08/24,EW652OA,Via%20Santa%20Margherita,45.4665738,9.1889772,50,67,0.07
2,8,2013/08/24,EW652OA,Via%20Silvio%20Pellico,45.4657372,9.189253,50,73,0.1
3,0,2013/08/19,EW652OA,Via%20Tommaso%20Grossi%2C%2020121%20Milano%2C%20Italy,45.4655955,9.1881499,50,4,0
3,1,2013/08/19,EW652OA,Via%20S.%20Protaso,45.4669622,9.1893594,90,116,0.18
3,2,2013/08/19,EW652OA,,45.4674588,9.1900112,130,157,0.07
3,3,2013/08/19,EW652OA,,45.4723891,9.1953639,90,125,0.69
3,4,2013/08/19,EW652OA,,45.4718413,9.2024356,130,152,0.61
3,5,2013/08/19,EW652OA,Corso%20Venezia,45.4706215,9.2010583,90,126,0.17
3,6,2013/08/19,EW652OA,Via%20Gabrio%20Serbelloni,45.4690904,9.2021458,90,126,0.19
3,7,2013/08/19,EW652OA,Via%20Mozart,45.4693869,9.2039449,90,102,0.14
3,8,2013/08/19,EW652OA,Via%20Vivaio,45.4675633,9.2045413,130,161,0.21
3,9,2013/08/19,EW652OA,Corso%20Monforte,45.4667857,9.1990612,90,127,0.44
3,10,2013/08/19,EW652OA,Via%20Cino%20del%20Duca,45.4657696,9.199331,130,160,0.12
3,11,2013/08/19,EW652OA,Via%20Borgogna,45.46581,9.1985004,90,103,0.07
3,12,2013/08/19,EW652OA,,45.4658486,9.1976273,130,145,0.07
3,13,2013/08/19,EW652OA,Corso%20Europa,45.4636145,9.1958035,130,169,0.29
3,14,2013/08/19,EW652OA,,45.4630655,9.194874,130,143,0.1
3,15,2013/08/19,EW652OA,Piazza%20Fontana,45.4629669,9.1949855,90,129,0.01
3,16,2013/08/19,EW652OA,Via%20Larga,45.4607712,9.1909982,50,73,0.4
3,17,2013/08/19,EW652OA,Via%20Alberico%20Albricci,45.4610617,9.1894791,50,89,0.12
4,0,2013/08/23,EW652OA,Via%20Manfredo%20Camperio%2C%2012%2C%2020123%20Milano%2C%20Italy,45.4670663,9.1828814,50,3,0
4,1,2013/08/23,EW652OA,Via%20Giorgio%20Giulini,45.4658439,9.1836584,90,111,0.15
4,2,2013/08/23,EW652OA,Via%20Meravigli,45.4656605,9.1804013,50,68,0.26
4,3,2013/08/23,EW652OA,,45.4659213,9.1756616,90,126,0.38
4,4,2013/08/23,EW652OA,Via%20Giosu%C3%A8%20Carducci,45.4678776,9.1768556,130,158,0.24
4,5,2013/08/23,EW652OA,Piazzale%20Luigi%20Cadorna,45.4679104,9.1773343,90,112,0.04
4,6,2013/08/23,EW652OA,Foro%20Buonaparte,45.4679445,9.1820176,90,104,0.38
4,7,2013/08/23,EW652OA,Foro%20Buonaparte,45.4685713,9.1826402,90,122,0.12
4,8,2013/08/23,EW652OA,Via%20Cusani,45.4689505,9.1853539,130,167,0.22
4,9,2013/08/23,EW652OA,Via%20Ponte%20Vetero,45.4701887,9.1848271,90,116,0.14
4,10,2013/08/23,EW652OA,,45.4715648,9.1840585,50,63,0.17
5,0,2013/08/20,EW652OA,Via%20Francesco%20Sforza%2C%2012%2C%2020122%20Milano%2C%20Italy,45.4619122,9.1975084,50,24,0
5,1,2013/08/20,EW652OA,Corso%20di%20Porta%20Vittoria,45.4632066,9.1987455,90,101,0.17
5,2,2013/08/20,EW652OA,,45.4669948,9.2005457,50,64,0.46
5,3,2013/08/20,EW652OA,,45.468199,9.1997779,90,120,0.15
5,4,2013/08/20,EW652OA,Via%20Mozart,45.4693869,9.2039449,50,86,0.36
5,5,2013/08/20,EW652OA,Via%20Vivaio,45.4675633,9.2045413,50,69,0.21
5,6,2013/08/20,EW652OA,Corso%20Monforte,45.4671166,9.2017093,50,67,0.23
6,0,2013/08/24,EW652OA,Via%20Mercato%2C%2028%2C%2020121%20Milano%2C%20Italy,45.4715648,9.1840585,50,15,0
6,1,2013/08/24,EW652OA,Via%20Fiori%20Chiari,45.4720908,9.1839051,50,74,0.06
6,2,2013/08/24,EW652OA,Via%20Tivoli,45.4717748,9.182273,50,86,0.13
6,3,2013/08/24,EW652OA,Foro%20Buonaparte,45.4684627,9.1825364,50,89,0.41
6,4,2013/08/24,EW652OA,Foro%20Buonaparte,45.4679386,9.1781434,90,124,0.39
6,5,2013/08/24,EW652OA,,45.4682641,9.1775069,50,72,0.06
6,6,2013/08/24,EW652OA,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,90,105,0.09
6,7,2013/08/24,EW652OA,,45.4614926,9.1734501,50,84,0.78
6,8,2013/08/24,EW652OA,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,104,0.74
6,9,2013/08/24,EW652OA,,45.4560254,9.1873985,50,75,0.53
6,10,2013/08/24,EW652OA,,45.4576026,9.193402,50,85,0.51
6,11,2013/08/24,EW652OA,Corso%20di%20Porta%20Romana,45.4585082,9.1918751,50,86,0.16
6,12,2013/08/24,EW652OA,Via%20Lentasio,45.4580534,9.1912833,50,60,0.07
7,0,2013/08/19,EW652OA,Via%20Cardinal%20Federico%2C%207%2C%2020123%20Milano%2C%20Italy,45.4628813,9.185535,50,45,0
7,1,2013/08/19,EW652OA,Via%20delle%20Asole,45.4631899,9.1859768,50,84,0.05
7,2,2013/08/19,EW652OA,Via%20delle%20Asole,45.4625928,9.1868609,90,119,0.1
7,3,2013/08/19,EW652OA,Via%20Torino,45.4637355,9.188277,50,60,0.17
7,4,2013/08/19,EW652OA,Piazza%20del%20Duomo,45.4647005,9.1885516,90,117,0.14
7,5,2013/08/19,EW652OA,,45.4660339,9.1884904,50,86,0.15
7,6,2013/08/19,EW652OA,Via%20Santa%20Margherita,45.4669622,9.1893594,90,110,0.12
7,7,2013/08/19,EW652OA,,45.4674588,9.1900112,50,86,0.07
7,8,2013/08/19,EW652OA,,45.4722757,9.1952014,50,71,0.67
7,9,2013/08/19,EW652OA,Via%20Fatebenefratelli,45.4729602,9.1879209,50,77,0.59
7,10,2013/08/19,EW652OA,,45.4720908,9.1839051,90,120,0.33
7,11,2013/08/19,EW652OA,Via%20Mercato,45.4701887,9.1848271,50,72,0.23
7,12,2013/08/19,EW652OA,,45.4689505,9.1853539,50,83,0.14
7,13,2013/08/19,EW652OA,,45.4673346,9.1857852,50,83,0.18
7,14,2013/08/19,EW652OA,Via%20dei%20Bossi,45.4674269,9.1861416,50,60,0.03
8,0,2013/08/26,EW652OA,Corso%20Venezia%2C%2011%2C%2020121%20Milano%2C%20Italy,45.467718,9.1983271,50,40,0
8,1,2013/08/26,EW652OA,Corso%20Monforte,45.4668071,9.1977978,50,89,0.11
8,2,2013/08/26,EW652OA,Corso%20Giacomo%20Matteotti,45.4669519,9.1937582,90,112,0.32
8,3,2013/08/26,EW652OA,,45.4667327,9.1928391,90,110,0.08
8,4,2013/08/26,EW652OA,Via%20S.%20Paolo,45.4654893,9.1936174,50,74,0.15
8,5,2013/08/26,EW652OA,Via%20Agnello,45.4661243,9.1916334,50,80,0.2
8,6,2013/08/26,EW652OA,Via%20Ragazzi%20del%20%2799,45.4658637,9.1912943,50,84,0.04
9,0,2013/08/21,EW652OA,Galleria%20del%20Corso%2C%203%2C%2020122%20Milano%2C%20Italy,45.4643258,9.1955017,50,18,0
9,1,2013/08/21,EW652OA,Corso%20Europa,45.4630655,9.194874,90,118,0.19
9,2,2013/08/21,EW652OA,Piazza%20Fontana,45.4629669,9.1949855,50,63,0.01
9,3,2013/08/21,EW652OA,Via%20Larga,45.4607712,9.1909982,50,89,0.4
9,4,2013/08/21,EW652OA,Via%20Alberico%20Albricci,45.4605652,9.1908427,90,125,0.03
9,5,2013/08/21,EW652OA,Piazza%20Velasca,45.4597857,9.1897773,50,81,0.12
9,6,2013/08/21,EW652OA,Corso%20di%20Porta%20Romana,45.4585082,9.1918751,50,64,0.22
9,7,2013/08/21,EW652OA,Via%20Lentasio,45.4575097,9.1900583,90,119,0.19
9,8,2013/08/21,EW652OA,,45.4573991,9.187553,130,161,0.2
9,9,2013/08/21,EW652OA,Corso%20Italia,45.4544659,9.1870954,90,129,0.33
9,10,2013/08/21,EW652OA,Via%20S.%20Luca,45.4547028,9.184081,50,72,0.24
9,11,2013/08/21,EW652OA,Via%20Calatafimi,45.4535518,9.1837515,90,101,0.14
9,12,2013/08/21,EW652OA,Via%20Sambuco,45.4529391,9.1808227,130,157,0.24
9,13,2013/08/21,EW652OA,Piazza%20XXIV%20Maggio,45.4530464,9.1792373,130,146,0.13
9,14,2013/08/21,EW652OA,,45.4540821,9.1759025,90,123,0.32
9,15,2013/08/21,EW652OA,Via%20Gaetano%20Ronzoni,45.4548095,9.1769525,130,160,0.12
9,16,2013/08/21,EW652OA,,45.4557544,9.177781,90,125,0.17
9,17,2013/08/21,EW652OA,Via%20Conca%20del%20Naviglio,45.4583114,9.178078,130,166,0.29
9,18,2013/08/21,EW652OA,Corso%20Genova,45.458614,9.177585,130,162,0.05
9,19,2013/08/21,EW652OA,Via%20Cesare%20Correnti,45.4601241,9.1810036,130,150,0.32
9,20,2013/08/21,EW652OA,,45.4631671,9.1875725,90,122,0.64
